Year,Tm,Home_win_pct,Home_Games,Home_Wins,Away_win_pct,Away_Games,Away_Wins,Difference,Absolute Difference
2005,ATL,0.654320988,81,53,0.456790123,81,37,0.197530864,0.197530864
2000,NYM,0.679012346,81,55,0.481481481,81,39,0.197530864,0.197530864
1992,CIN,0.654320988,81,53,0.456790123,81,37,0.197530864,0.197530864
1985,CLE,0.469135802,81,38,0.271604938,81,22,0.197530864,0.197530864
1978,SDP,0.617283951,81,50,0.419753086,81,34,0.197530864,0.197530864
2013,ATL,0.691358025,81,56,0.49382716,81,40,0.197530864,0.197530864
2003,CHW,0.62962963,81,51,0.432098765,81,35,0.197530864,0.197530864
2002,SDP,0.50617284,81,41,0.308641975,81,25,0.197530864,0.197530864
1996,ATL,0.691358025,81,56,0.49382716,81,40,0.197530864,0.197530864
1993,CLE,0.567901235,81,46,0.37037037,81,30,0.197530864,0.197530864
1992,KCR,0.543209877,81,44,0.345679012,81,28,0.197530864,0.197530864
1975,PHI,0.62962963,81,51,0.432098765,81,35,0.197530864,0.197530864
1964,HOU,0.50617284,81,41,0.308641975,81,25,0.197530864,0.197530864
1997,CHC,0.518518519,81,42,0.320987654,81,26,0.197530864,0.197530864
1931,PHA,0.8,75,60,0.602564103,78,47,0.197435897,0.197435897
1945,NYY,0.631578947,76,48,0.434210526,76,33,0.197368421,0.197368421
1931,PHI,0.526315789,76,40,0.329113924,79,26,0.197201865,0.197201865
1898,NYG,0.592105263,76,45,0.395061728,81,32,0.197043535,0.197043535
1936,CLE,0.604938272,81,49,0.407894737,76,31,0.197043535,0.197043535
1895,NYG,0.597014925,67,40,0.4,65,26,0.197014925,0.197014925
1884,KCC,0.305555556,36,11,0.108695652,46,5,0.196859903,0.196859903
1978,TEX,0.634146341,82,52,0.4375,80,35,0.196646341,0.196646341
1965,CLE,0.634146341,82,52,0.4375,80,35,0.196646341,0.196646341
1886,DTN,0.790322581,62,49,0.59375,64,38,0.196572581,0.196572581
1892,WHS,0.485714286,70,34,0.289156627,83,24,0.196557659,0.196557659
1946,BRO,0.708860759,79,56,0.512820513,78,40,0.196040247,0.196040247
1894,CHC,0.514705882,68,35,0.31884058,69,22,0.195865303,0.195865303
1899,BLN,0.662337662,77,51,0.466666667,75,35,0.195670996,0.195670996
1891,STL,0.702702703,74,52,0.507692308,65,33,0.195010395,0.195010395
1957,KCA,0.480519481,77,37,0.285714286,77,22,0.194805195,0.194805195
1930,CIN,0.480519481,77,37,0.285714286,77,22,0.194805195,0.194805195
1946,NYG,0.493506494,77,38,0.298701299,77,23,0.194805195,0.194805195
1922,SLB,0.701298701,77,54,0.506493506,77,39,0.194805195,0.194805195
1955,PHI,0.597402597,77,46,0.402597403,77,31,0.194805195,0.194805195
1960,CHW,0.662337662,77,51,0.467532468,77,36,0.194805195,0.194805195
1931,SLB,0.506493506,77,39,0.311688312,77,24,0.194805195,0.194805195
1924,STL,0.519480519,77,40,0.324675325,77,25,0.194805195,0.194805195
1945,NYG,0.602564103,78,47,0.407894737,76,31,0.194669366,0.194669366
1942,PIT,0.532467532,77,41,0.337837838,74,25,0.194629695,0.194629695
2019,HOU,0.74137931,58,43,0.546875,64,35,0.19450431,0.19450431
1897,BRO,0.542857143,70,38,0.348484848,66,23,0.194372294,0.194372294
1893,WHS,0.428571429,49,21,0.234567901,81,19,0.194003527,0.194003527
2019,NYM,0.618181818,55,34,0.424242424,66,28,0.193939394,0.193939394
1996,CAL,0.530864198,81,43,0.3375,80,27,0.193364198,0.193364198
1935,CIN,0.539473684,76,41,0.346153846,78,27,0.193319838,0.193319838
1893,CHC,0.520547945,73,38,0.327272727,55,18,0.193275218,0.193275218
1893,BSN,0.753846154,65,49,0.560606061,66,37,0.193240093,0.193240093
1899,WHS,0.443037975,79,35,0.25,76,19,0.193037975,0.193037975
1935,CLE,0.623376623,77,48,0.430379747,79,34,0.192996877,0.192996877
2006,STL,0.6125,80,49,0.419753086,81,34,0.192746914,0.192746914
1884,CIN,0.701754386,57,40,0.509090909,55,28,0.192663477,0.192663477
1899,PHI,0.698795181,83,58,0.507042254,71,36,0.191752927,0.191752927
1907,PHA,0.684931507,73,50,0.493506494,77,38,0.191425013,0.191425013
1972,CLE,0.558441558,77,43,0.367088608,79,29,0.191352951,0.191352951
1899,PIT,0.576470588,85,49,0.385714286,70,27,0.190756303,0.190756303
2019,LAD,0.75,64,48,0.559322034,59,33,0.190677966,0.190677966
1881,CHC,0.761904762,42,32,0.571428571,42,24,0.19047619,0.19047619
1882,PRO,0.714285714,42,30,0.523809524,42,22,0.19047619,0.19047619
1934,BRO,0.558441558,77,43,0.368421053,76,28,0.190020506,0.190020506
1938,BSN,0.6,75,45,0.41025641,78,32,0.18974359,0.18974359
1969,CAL,0.530864198,81,43,0.341463415,82,28,0.189400783,0.189400783
1889,WHS,0.428571429,56,24,0.23943662,71,17,0.189134809,0.189134809
1952,DET,0.415584416,77,32,0.227848101,79,18,0.187736314,0.187736314
1880,CIN,0.35,40,14,0.162790698,43,7,0.187209302,0.187209302
1894,STL,0.515151515,66,34,0.328358209,67,22,0.186793306,0.186793306
1939,PHI,0.391891892,74,29,0.205128205,78,16,0.186763687,0.186763687
1994,CLE,0.68627451,51,35,0.5,62,31,0.18627451,0.18627451
1885,PHA,0.578947368,57,33,0.392857143,56,22,0.186090226,0.186090226
1885,STL,0.8,55,44,0.614035088,57,35,0.185964912,0.185964912
1947,PHI,0.493506494,77,38,0.307692308,78,24,0.185814186,0.185814186
1901,BSN,0.585714286,70,41,0.4,70,28,0.185714286,0.185714286
1919,SLB,0.571428571,70,40,0.385714286,70,27,0.185714286,0.185714286
1901,PHA,0.636363636,66,42,0.450704225,71,32,0.185659411,0.185659411
1989,NYM,0.62962963,81,51,0.444444444,81,36,0.185185185,0.185185185
1986,TEX,0.62962963,81,51,0.444444444,81,36,0.185185185,0.185185185
1984,NYY,0.62962963,81,51,0.444444444,81,36,0.185185185,0.185185185
1991,LAD,0.666666667,81,54,0.481481481,81,39,0.185185185,0.185185185
1978,MIL,0.666666667,81,54,0.481481481,81,39,0.185185185,0.185185185
2010,NYM,0.580246914,81,47,0.395061728,81,32,0.185185185,0.185185185
1979,HOU,0.641975309,81,52,0.456790123,81,37,0.185185185,0.185185185
1963,DET,0.580246914,81,47,0.395061728,81,32,0.185185185,0.185185185
2017,SDP,0.530864198,81,43,0.345679012,81,28,0.185185185,0.185185185
2016,LAD,0.654320988,81,53,0.469135802,81,38,0.185185185,0.185185185
2012,CHC,0.469135802,81,38,0.283950617,81,23,0.185185185,0.185185185
2012,HOU,0.432098765,81,35,0.24691358,81,20,0.185185185,0.185185185
2010,ARI,0.49382716,81,40,0.308641975,81,25,0.185185185,0.185185185
2003,FLA,0.654320988,81,53,0.469135802,81,38,0.185185185,0.185185185
2003,TEX,0.530864198,81,43,0.345679012,81,28,0.185185185,0.185185185
1986,MIN,0.530864198,81,43,0.345679012,81,28,0.185185185,0.185185185
1983,CHC,0.530864198,81,43,0.345679012,81,28,0.185185185,0.185185185
1969,LAD,0.617283951,81,50,0.432098765,81,35,0.185185185,0.185185185
2012,MIL,0.604938272,81,49,0.419753086,81,34,0.185185185,0.185185185
2007,TOR,0.604938272,81,49,0.419753086,81,34,0.185185185,0.185185185
2002,MON,0.604938272,81,49,0.419753086,81,34,0.185185185,0.185185185
1992,BOS,0.543209877,81,44,0.358024691,81,29,0.185185185,0.185185185
1943,PIT,0.602564103,78,47,0.417721519,79,33,0.184842584,0.184842584
1953,BRO,0.769230769,78,60,0.584415584,77,45,0.184815185,0.184815185
1884,NYP,0.763636364,55,42,0.578947368,57,33,0.184688995,0.184688995
1898,PHI,0.604938272,81,49,0.420289855,69,29,0.184648417,0.184648417
1933,CIN,0.46835443,79,37,0.283783784,74,21,0.184570647,0.184570647
1894,BRO,0.608695652,69,42,0.424242424,66,28,0.184453228,0.184453228
1882,STL,0.545454545,44,24,0.361111111,36,13,0.184343434,0.184343434
1898,LOU,0.544303797,79,43,0.36,75,27,0.184303797,0.184303797
1888,LOU,0.45,60,27,0.265822785,79,21,0.184177215,0.184177215
1889,PHA,0.630136986,73,46,0.446153846,65,29,0.18398314,0.18398314
1911,DET,0.671052632,76,51,0.487179487,78,38,0.183873144,0.183873144
1890,NYG,0.560606061,66,37,0.376811594,69,26,0.183794466,0.183794466
1889,COL,0.52173913,69,36,0.338028169,71,24,0.183710961,0.183710961
1871,OLY,0.571428571,14,8,0.388888889,18,7,0.182539683,0.182539683
1945,SLB,0.618421053,76,47,0.435897436,78,34,0.182523617,0.182523617
1887,NYP,0.419354839,62,26,0.236842105,76,18,0.182512733,0.182512733
1876,STL,0.8,30,24,0.617647059,34,21,0.182352941,0.182352941
1930,DET,0.576923077,78,45,0.394736842,76,30,0.182186235,0.182186235
1884,TOL,0.509090909,55,28,0.327272727,55,18,0.181818182,0.181818182
1955,BRO,0.727272727,77,56,0.545454545,77,42,0.181818182,0.181818182
1930,STL,0.688311688,77,53,0.506493506,77,39,0.181818182,0.181818182
1958,PIT,0.636363636,77,49,0.454545455,77,35,0.181818182,0.181818182
1960,MLN,0.662337662,77,51,0.480519481,77,37,0.181818182,0.181818182
1955,STL,0.532467532,77,41,0.350649351,77,27,0.181818182,0.181818182
1947,BSN,0.649350649,77,50,0.467532468,77,36,0.181818182,0.181818182
1911,WSH,0.506493506,77,39,0.324675325,77,25,0.181818182,0.181818182
1955,CHC,0.558441558,77,43,0.376623377,77,29,0.181818182,0.181818182
1978,TOR,0.456790123,81,37,0.275,80,22,0.181790123,0.181790123
1884,PHK,0.4,35,14,0.21875,32,7,0.18125,0.18125
1987,ATL,0.518518519,81,42,0.3375,80,27,0.181018519,0.181018519
1925,NYY,0.53164557,79,42,0.350649351,77,27,0.180996219,0.180996219
1927,STL,0.6875,80,55,0.506849315,73,37,0.180650685,0.180650685
1990,KCR,0.555555556,81,45,0.375,80,30,0.180555556,0.180555556
1966,WSA,0.538461538,78,42,0.358024691,81,29,0.180436847,0.180436847
1889,BAL,0.597014925,67,40,0.416666667,72,30,0.180348259,0.180348259
1903,DET,0.569230769,65,37,0.388888889,72,28,0.18034188,0.18034188
1934,PIT,0.576923077,78,45,0.397260274,73,29,0.179662803,0.179662803
1976,OAK,0.62962963,81,51,0.45,80,36,0.17962963,0.17962963
1908,CHW,0.653846154,78,51,0.474358974,78,37,0.179487179,0.179487179
1942,STL,0.769230769,78,60,0.58974359,78,46,0.179487179,0.179487179
1894,BLN,0.776119403,67,52,0.596774194,62,37,0.179345209,0.179345209
1933,CLE,0.584415584,77,45,0.405405405,74,30,0.179010179,0.179010179
1942,DET,0.558441558,77,43,0.379746835,79,30,0.178694723,0.178694723
1998,TOR,0.62962963,81,51,0.451219512,82,37,0.178410117,0.178410117
1988,BAL,0.425,80,34,0.24691358,81,20,0.17808642,0.17808642
1886,BRO,0.628571429,70,44,0.450704225,71,32,0.177867203,0.177867203
1939,BSN,0.506849315,73,37,0.329113924,79,26,0.177735391,0.177735391
1898,CLV,0.631578947,57,36,0.454545455,99,45,0.177033493,0.177033493
1929,BRO,0.545454545,77,42,0.368421053,76,28,0.177033493,0.177033493
1945,DET,0.657894737,76,50,0.481012658,79,38,0.176882079,0.176882079
1931,BRO,0.605263158,76,46,0.428571429,77,33,0.176691729,0.176691729
1994,LAD,0.6,55,33,0.423728814,59,25,0.176271186,0.176271186
1955,PIT,0.48,75,36,0.303797468,79,24,0.176202532,0.176202532
1960,NYY,0.714285714,77,55,0.538461538,78,42,0.175824176,0.175824176
1947,NYY,0.714285714,77,55,0.538461538,78,42,0.175824176,0.175824176
1943,NYG,0.441558442,77,34,0.265822785,79,21,0.175735657,0.175735657
1914,CHW,0.530864198,81,43,0.355263158,76,27,0.17560104,0.17560104
1925,PHA,0.662337662,77,51,0.486842105,76,37,0.175495557,0.175495557
1951,CLE,0.688311688,77,53,0.512820513,78,40,0.175491175,0.175491175
1872,BRA,0.333333333,18,6,0.157894737,19,3,0.175438596,0.175438596
1986,CHC,0.525,80,42,0.35,80,28,0.175,0.175
1986,SEA,0.5,82,41,0.325,80,26,0.175,0.175
1901,CHW,0.690140845,71,49,0.515151515,66,34,0.17498933,0.17498933
1888,BRO,0.697368421,76,53,0.52238806,67,35,0.174980361,0.174980361
1891,PHA,0.597222222,72,43,0.422535211,71,30,0.174687011,0.174687011
1886,SLM,0.428571429,63,27,0.253968254,63,16,0.174603175,0.174603175
1931,CLE,0.592105263,76,45,0.417721519,79,33,0.174383744,0.174383744
1927,CHC,0.641025641,78,50,0.466666667,75,35,0.174358974,0.174358974
1972,NYY,0.597402597,77,46,0.423076923,78,33,0.174325674,0.174325674
1991,PHI,0.56626506,83,47,0.392405063,79,31,0.173859997,0.173859997
1918,PIT,0.591549296,71,42,0.418181818,55,23,0.173367478,0.173367478
1953,CLE,0.679487179,78,53,0.506493506,77,39,0.172993673,0.172993673
2013,SDP,0.555555556,81,45,0.382716049,81,31,0.172839506,0.172839506
1993,TEX,0.617283951,81,50,0.444444444,81,36,0.172839506,0.172839506
1987,PIT,0.580246914,81,47,0.407407407,81,33,0.172839506,0.172839506
1986,KCR,0.555555556,81,45,0.382716049,81,31,0.172839506,0.172839506
2014,PIT,0.62962963,81,51,0.456790123,81,37,0.172839506,0.172839506
2008,ARI,0.592592593,81,48,0.419753086,81,34,0.172839506,0.172839506
2001,PIT,0.469135802,81,38,0.296296296,81,24,0.172839506,0.172839506
2000,COL,0.592592593,81,48,0.419753086,81,34,0.172839506,0.172839506
1996,HOU,0.592592593,81,48,0.419753086,81,34,0.172839506,0.172839506
1992,MIL,0.654320988,81,53,0.481481481,81,39,0.172839506,0.172839506
1990,BOS,0.62962963,81,51,0.456790123,81,37,0.172839506,0.172839506
1989,SFG,0.654320988,81,53,0.481481481,81,39,0.172839506,0.172839506
1985,SFG,0.469135802,81,38,0.296296296,81,24,0.172839506,0.172839506
1969,CHW,0.50617284,81,41,0.333333333,81,27,0.172839506,0.172839506
2009,HOU,0.543209877,81,44,0.37037037,81,30,0.172839506,0.172839506
2007,LAA,0.666666667,81,54,0.49382716,81,40,0.172839506,0.172839506
2000,BAL,0.543209877,81,44,0.37037037,81,30,0.172839506,0.172839506
1969,SFG,0.641975309,81,52,0.469135802,81,38,0.172839506,0.172839506
2009,BAL,0.481481481,81,39,0.308641975,81,25,0.172839506,0.172839506
2008,ATL,0.530864198,81,43,0.358024691,81,29,0.172839506,0.172839506
1982,MIN,0.456790123,81,37,0.283950617,81,23,0.172839506,0.172839506
1991,DET,0.604938272,81,49,0.432098765,81,35,0.172839506,0.172839506
1948,BOS,0.705128205,78,55,0.532467532,77,41,0.172660673,0.172660673
1931,BOS,0.4875,80,39,0.315068493,73,23,0.172431507,0.172431507
1872,BAL,0.689655172,29,20,0.517241379,29,15,0.172413793,0.172413793
1953,STL,0.615384615,78,48,0.443037975,79,35,0.172346641,0.172346641
1967,MIN,0.641975309,81,52,0.469879518,83,39,0.172095791,0.172095791
1995,NYY,0.630136986,73,46,0.458333333,72,33,0.171803653,0.171803653
1995,SEA,0.630136986,73,46,0.458333333,72,33,0.171803653,0.171803653
1926,PIT,0.620253165,79,49,0.448717949,78,35,0.171535216,0.171535216
1919,DET,0.657142857,70,46,0.485714286,70,34,0.171428571,0.171428571
1945,BOS,0.538461538,78,42,0.367088608,79,29,0.171372931,0.171372931
1887,DTN,0.709677419,62,44,0.538461538,65,35,0.171215881,0.171215881
1872,NYU,0.689655172,29,20,0.518518519,27,14,0.171136654,0.171136654
1933,PHA,0.605263158,76,46,0.434210526,76,33,0.171052632,0.171052632
2001,STL,0.658536585,82,54,0.4875,80,39,0.171036585,0.171036585
1905,SLB,0.430379747,79,34,0.25974026,77,20,0.170639487,0.170639487
1915,CHW,0.683544304,79,54,0.513157895,76,39,0.170386409,0.170386409
1944,NYG,0.52,75,39,0.35,80,28,0.17,0.17
1914,BRO,0.569620253,79,45,0.4,75,30,0.169620253,0.169620253
1885,NYG,0.836065574,61,51,0.666666667,51,34,0.169398907,0.169398907
1921,WSH,0.605263158,76,46,0.435897436,78,34,0.169365722,0.169365722
1942,NYY,0.753246753,77,58,0.584415584,77,45,0.168831169,0.168831169
1928,CHC,0.675324675,77,52,0.506493506,77,39,0.168831169,0.168831169
1922,PHI,0.454545455,77,35,0.285714286,77,22,0.168831169,0.168831169
1955,DET,0.597402597,77,46,0.428571429,77,33,0.168831169,0.168831169
1956,BAL,0.532467532,77,41,0.363636364,77,28,0.168831169,0.168831169
1936,CHC,0.649350649,77,50,0.480519481,77,37,0.168831169,0.168831169
1933,PIT,0.649350649,77,50,0.480519481,77,37,0.168831169,0.168831169
1959,STL,0.545454545,77,42,0.376623377,77,29,0.168831169,0.168831169
1887,IND,0.375,64,24,0.206349206,63,13,0.168650794,0.168650794
1910,CHW,0.518987342,79,41,0.350649351,77,27,0.168337991,0.168337991
1886,PHA,0.535211268,71,38,0.367647059,68,25,0.167564209,0.167564209
1889,BSN,0.705882353,68,48,0.538461538,65,35,0.167420814,0.167420814
1911,CLE,0.597402597,77,46,0.430379747,79,34,0.167022851,0.167022851
1878,BSN,0.766666667,30,23,0.6,30,18,0.166666667,0.166666667
2002,MIN,0.666666667,81,54,0.5,80,40,0.166666667,0.166666667
1935,BSN,0.333333333,75,25,0.166666667,78,13,0.166666667,0.166666667
1958,KCA,0.551282051,78,43,0.384615385,78,30,0.166666667,0.166666667
1953,PHI,0.615384615,78,48,0.448717949,78,35,0.166666667,0.166666667
1970,NYY,0.654320988,81,53,0.487804878,82,40,0.16651611,0.16651611
1994,TOR,0.559322034,59,33,0.392857143,56,22,0.166464891,0.166464891
1967,NYY,0.524390244,82,43,0.358024691,81,29,0.166365553,0.166365553
1890,BSN,0.651515152,66,43,0.485294118,68,33,0.166221034,0.166221034
2003,SFG,0.703703704,81,57,0.5375,80,43,0.166203704,0.166203704
1883,LOU,0.617021277,47,29,0.450980392,51,23,0.166040884,0.166040884
1985,PIT,0.4375,80,35,0.271604938,81,22,0.165895062,0.165895062
1974,MIN,0.585365854,82,48,0.419753086,81,34,0.165612767,0.165612767
1890,BUF,0.353846154,65,23,0.188405797,69,13,0.165440357,0.165440357
1951,NYY,0.717948718,78,56,0.552631579,76,42,0.165317139,0.165317139
1884,CLV,0.392857143,56,22,0.228070175,57,13,0.164786967,0.164786967
1896,CHC,0.617647059,68,42,0.453125,64,29,0.164522059,0.164522059
1884,BSN,0.714285714,56,40,0.55,60,33,0.164285714,0.164285714
1884,BUF,0.637931034,58,37,0.473684211,57,27,0.164246824,0.164246824
1890,TOL,0.588235294,68,40,0.424242424,66,28,0.16399287,0.16399287
1888,DTN,0.588235294,68,40,0.424242424,66,28,0.16399287,0.16399287
1980,SEA,0.444444444,81,36,0.280487805,82,23,0.16395664,0.16395664
1967,NYM,0.461538462,78,36,0.297619048,84,25,0.163919414,0.163919414
1891,COL,0.532258065,62,33,0.368421053,76,28,0.163837012,0.163837012
1946,PHA,0.397435897,78,31,0.233766234,77,18,0.163669664,0.163669664
1884,STL,0.690909091,55,38,0.527272727,55,29,0.163636364,0.163636364
1905,PHA,0.689189189,74,51,0.525641026,78,41,0.163548164,0.163548164
1906,CHW,0.683544304,79,54,0.52,75,39,0.163544304,0.163544304
1889,LOU,0.28125,64,18,0.118421053,76,9,0.162828947,0.162828947
1880,CHC,0.860465116,43,37,0.697674419,43,30,0.162790698,0.162790698
1903,NYY,0.611940299,67,41,0.449275362,69,31,0.162664936,0.162664936
1983,NYM,0.5,82,41,0.3375,80,27,0.1625,0.1625
1918,NYY,0.552238806,67,37,0.389830508,59,23,0.162408297,0.162408297
1883,CLV,0.632653061,49,31,0.470588235,51,24,0.162064826,0.162064826
1946,PHI,0.525641026,78,41,0.363636364,77,28,0.162004662,0.162004662
1916,STL,0.473684211,76,36,0.311688312,77,24,0.161995899,0.161995899
1980,MON,0.6375,80,51,0.475609756,82,39,0.161890244,0.161890244
1895,STL,0.367647059,68,25,0.205882353,68,14,0.161764706,0.161764706
1958,CHW,0.61038961,77,47,0.448717949,78,35,0.161671662,0.161671662
1931,PIT,0.564102564,78,44,0.402597403,77,31,0.161505162,0.161505162
1914,CLE,0.405063291,79,32,0.243589744,78,19,0.161473548,0.161473548
1891,BSN,0.698630137,73,51,0.537313433,67,36,0.161316704,0.161316704
1889,STL,0.718309859,71,51,0.557142857,70,39,0.161167002,0.161167002
1912,NYY,0.407894737,76,31,0.246753247,77,19,0.16114149,0.16114149
1891,PIT,0.484848485,66,32,0.323943662,71,23,0.160904823,0.160904823
1909,WSH,0.350649351,77,27,0.189873418,79,15,0.160775933,0.160775933
1914,BUF,0.594936709,79,47,0.434210526,76,33,0.160726183,0.160726183
1933,NYY,0.68,75,51,0.519480519,77,40,0.160519481,0.160519481
1949,DET,0.641025641,78,50,0.480519481,77,37,0.160506161,0.160506161
2004,NYY,0.703703704,81,57,0.543209877,81,44,0.160493827,0.160493827
2016,KCR,0.580246914,81,47,0.419753086,81,34,0.160493827,0.160493827
2010,OAK,0.580246914,81,47,0.419753086,81,34,0.160493827,0.160493827
2006,TOR,0.617283951,81,50,0.456790123,81,37,0.160493827,0.160493827
2005,COL,0.49382716,81,40,0.333333333,81,27,0.160493827,0.160493827
2005,TBD,0.49382716,81,40,0.333333333,81,27,0.160493827,0.160493827
2004,OAK,0.641975309,81,52,0.481481481,81,39,0.160493827,0.160493827
2002,CHW,0.580246914,81,47,0.419753086,81,34,0.160493827,0.160493827
1992,HOU,0.580246914,81,47,0.419753086,81,34,0.160493827,0.160493827
1990,NYM,0.641975309,81,52,0.481481481,81,39,0.160493827,0.160493827
1989,CAL,0.641975309,81,52,0.481481481,81,39,0.160493827,0.160493827
1984,MIN,0.580246914,81,47,0.419753086,81,34,0.160493827,0.160493827
1978,CAL,0.617283951,81,50,0.456790123,81,37,0.160493827,0.160493827
1973,TEX,0.432098765,81,35,0.271604938,81,22,0.160493827,0.160493827
2017,PIT,0.543209877,81,44,0.382716049,81,31,0.160493827,0.160493827
2015,LAA,0.604938272,81,49,0.444444444,81,36,0.160493827,0.160493827
2015,TOR,0.654320988,81,53,0.49382716,81,40,0.160493827,0.160493827
2013,PHI,0.530864198,81,43,0.37037037,81,30,0.160493827,0.160493827
2010,WSN,0.50617284,81,41,0.345679012,81,28,0.160493827,0.160493827
2009,TOR,0.543209877,81,44,0.382716049,81,31,0.160493827,0.160493827
2005,BOS,0.666666667,81,54,0.50617284,81,41,0.160493827,0.160493827
2005,NYM,0.592592593,81,48,0.432098765,81,35,0.160493827,0.160493827
2004,TEX,0.62962963,81,51,0.469135802,81,38,0.160493827,0.160493827
2002,FLA,0.567901235,81,46,0.407407407,81,33,0.160493827,0.160493827
2000,SFG,0.679012346,81,55,0.518518519,81,42,0.160493827,0.160493827
1998,LAD,0.592592593,81,48,0.432098765,81,35,0.160493827,0.160493827
1990,SFG,0.604938272,81,49,0.444444444,81,36,0.160493827,0.160493827
1987,NYY,0.62962963,81,51,0.469135802,81,38,0.160493827,0.160493827
1982,PHI,0.62962963,81,51,0.469135802,81,38,0.160493827,0.160493827
1979,LAD,0.567901235,81,46,0.407407407,81,33,0.160493827,0.160493827
1978,LAD,0.666666667,81,54,0.50617284,81,41,0.160493827,0.160493827
1971,CIN,0.567901235,81,46,0.407407407,81,33,0.160493827,0.160493827
1963,STL,0.654320988,81,53,0.49382716,81,40,0.160493827,0.160493827
2000,TEX,0.518518519,81,42,0.358024691,81,29,0.160493827,0.160493827
1996,NYM,0.518518519,81,42,0.358024691,81,29,0.160493827,0.160493827
1998,MON,0.481481481,81,39,0.320987654,81,26,0.160493827,0.160493827
1908,CLE,0.653846154,78,51,0.493670886,79,39,0.160175268,0.160175268
1929,PHA,0.77027027,74,57,0.61038961,77,47,0.15988066,0.15988066
1992,CHW,0.609756098,82,50,0.45,80,36,0.159756098,0.159756098
